question_id,tag_id
4571449,NA
4607674,NA
3080991,NA
3668265,104
377152,NA
381512,NA
3599526,NA
1242351,"2,102"
931099,104
2212179,NA
3059681,NA
236165,105
2212194,NA
226280,NA
235935,NA
639340,NA
4571507,NA
224684,NA
420919,NA
400499,104
982956,NA
3824001,2
3260862,104
908810,NA
1425958,104
4854209,NA
3523130,104
3523145,NA
242817,NA
708315,105
974246,4
901808,NA
906208,NA
906210,NA
908535,NA
3562290,NA
5118500,NA
3794371,NA
5116429,NA
3024186,NA
2061569,NA
2999027,NA
1719804,NA
3881580,104
910642,NA
1950497,2
2607690,NA
3523372,104
913109,104
919778,NA
1296301,2
1431773,NA
4915761,NA
921484,NA
3597862,NA
1298423,NA
3913439,104
640274,NA
4843994,NA
4898917,NA
4956434,NA
905475,NA
640330,104
4834636,NA
4066601,104
1990638,NA
5167983,NA
1969918,NA
961264,NA
640379,105
3881606,NA
640400,NA
2481805,NA
1196450,NA
4616472,NA
684128,2
3106334,NA
3650522,"2,104,108"
2501159,NA
902872,NA
4962293,NA
948619,NA
3000053,104
2485034,NA
4140065,104
3786513,NA
4048666,104
1971105,2
4414710,NA
785447,NA
1005373,NA
1006068,NA
742507,104
1800062,NA
1002026,104
1971123,NA
683088,105
1689538,NA
785556,NA
3107987,NA
3000277,NA
974706,NA
924084,104
641058,105
4048945,104
2081106,NA
4604383,NA
2028504,NA
3000382,NA
1225209,"2,102"
3346498,104
1740914,NA
3262554,104
3347325,102
231386,105
641145,NA
984265,104
417332,NA
4049057,104
4573358,NA
2560001,NA
946687,104
2851887,NA
965568,104
665367,NA
903359,NA
2492007,NA
683498,NA
1795997,NA
2214167,104
2059187,NA
913874,NA
641324,105
221454,104
2501673,NA
3787055,NA
2476342,102
2476350,102
2563200,NA
943703,NA
4573521,NA
2824216,2
925158,NA
2476395,102
672744,NA
242501,104
4573651,NA
997132,NA
3262947,104
3262976,104
3262988,104
4104431,102
3342429,"2,102"
4439930,NA
1539900,104
2247707,NA
2806352,NA
4184498,NA
655691,NA
927873,NA
920512,104
379567,NA
3263158,104
3263177,104
641738,NA
656519,NA
117474,NA
3001278,NA
2828501,NA
3001081,NA
224122,NA
2279154,NA
5198971,NA
1720307,NA
425644,NA
425439,NA
4363716,NA
967247,NA
2310192,NA
1967308,NA
2075139,4
965507,NA
670164,NA
380101,104
3807818,NA
1690912,104
2498272,NA
4698484,NA
1690957,105
2874248,"1,101"
2831949,NA
2479853,105
2029984,105
4853580,NA
4574858,NA
907108,105
380716,104
4685654,NA
3311163,NA
1213536,NA
920744,104
1000931,2
942462,104
2833963,NA
4856641,NA
3002372,NA
1965152,NA
1691677,NA
1522351,NA
1522453,NA
1691704,NA
1512992,NA
4412281,NA
4837442,NA
4850503,NA
4898913,NA
4131220,NA
4837447,NA
3277275,108
966375,104
2041474,2
3040749,NA
2003828,NA
1248797,102
1003916,NA
2606991,NA
2484820,NA
4596055,NA
1004098,NA
1691865,NA
424226,NA
2003854,NA
3884773,104
952129,104
1978789,NA
1691933,NA
1004166,NA
2003920,NA
925034,NA
2089968,4
4452131,NA
3084907,104
421600,NA
237809,104
424967,NA
383771,NA
1814485,104
381492,NA
5182734,NA
419332,NA
381505,NA
1430099,104
2011278,NA
4933902,NA
5236878,NA
4174241,104
2063112,NA
4313823,NA
2318270,NA
3003140,NA
4964173,NA
3003183,104
4929998,NA
643908,105
381818,NA
2855486,2
3265410,"2,104"
2779782,NA
4644733,NA
3265435,104
1003737,NA
762688,NA
1183004,NA
1210582,NA
1692680,NA
1248941,102
2741272,NA
697492,105
382056,NA
2818460,2
382096,NA
750943,104
2004283,NA
3655472,NA
4326165,NA
1212534,NA
2342628,102
1692829,NA
3891747,NA
2250651,NA
2336843,NA
2336855,NA
2257335,NA
382216,NA
233523,NA
3272104,104
3277746,"2,102"
4136709,104
2286282,NA
2610794,NA
3265971,104
3124589,6
2802516,NA
3374086,104
649605,NA
2090091,4
3004020,NA
3024707,NA
5207289,NA
2010603,NA
233679,NA
2217683,NA
2503483,4
2874309,"1,101"
644824,NA
221435,104
4976351,NA
4105104,102
3919362,NA
1693423,"2,104"
2874203,"1,101,104"
1566015,NA
644865,NA
4104303,102
382728,104
3877328,NA
4631410,NA
235656,NA
1000224,"102,104"
1242429,"2,102"
2480018,NA
2480033,NA
3330705,102
2217897,NA
4053185,104
4974903,NA
2033803,105
232478,NA
4385783,NA
2528513,NA
4154196,104
234968,NA
4319073,NA
655932,NA
672033,NA
4053163,104
2821174,104
975288,NA
2057296,NA
3891839,NA
685046,NA
383303,NA
3098339,6
675415,NA
2866836,NA
2295023,NA
3099163,6
1548160,NA
2480487,NA
4427346,NA
2480562,NA
1830411,NA
383487,NA
383529,105
2218589,NA
1285418,NA
1984715,104
3839507,NA
5154205,NA
3044475,104
4655959,NA
3267257,104
4840535,NA
3335781,102
656964,NA
4611434,NA
4631321,NA
2480969,NA
1702503,NA
3008366,NA
420861,104
4929755,NA
4578151,NA
4332481,NA
2535240,NA
969889,105
3600354,NA
911220,104
2874320,"1,101,108"
908235,NA
1826993,NA
2779887,NA
1243857,NA
3061708,NA
3854019,NA
3529734,NA
4961732,NA
975238,NA
908334,NA
3529793,"4,104"
2077533,NA
1229034,"2,102"
2329451,NA
646262,NA
3268878,NA
3267736,104
984096,104
384193,NA
4054210,NA
3342001,102
4657932,NA
3529975,NA
4705678,NA
3335791,102
3269073,NA
2027284,NA
929327,NA
227771,NA
390651,NA
231939,NA
2219404,NA
1538603,NA
224896,NA
2219423,NA
969568,105
4657637,NA
4403788,NA
1001344,"2,102"
2027450,108
969560,"4,104"
1193596,102
4681760,NA
2082006,NA
421596,NA
1795341,NA
2743865,NA
1171009,NA
1537799,NA
4165272,NA
2481773,NA
3268205,NA
3309123,NA
2481804,NA
1957615,2
4657652,NA
1001376,102
4343060,NA
4582942,NA
4427287,NA
1740923,2
3006316,NA
3008384,NA
3007576,NA
3008446,NA
222194,NA
2810281,105
2616862,2
3051095,NA
3008505,NA
2744215,NA
698118,NA
3007601,NA
3008519,NA
2235930,NA
2744231,NA
3007608,104
3008531,NA
3132596,NA
2482101,NA
3337367,102
2588623,NA
3007615,NA
3008554,108
3006418,NA
3007621,NA
3008571,NA
3007623,NA
932681,NA
3008591,NA
4637108,NA
2813192,NA
3009017,NA
2855270,NA
1218166,2
2482177,NA
4423240,NA
959172,NA
909449,NA
3009020,NA
3006639,NA
2561669,NA
3009024,NA
2220245,105
685576,NA
385265,105
2882501,NA
4841735,NA
647435,105
4843470,NA
2255525,NA
4668217,NA
4841819,NA
3828832,NA
4181142,NA
1041534,NA
3010833,NA
2247156,NA
2878639,2
2779689,NA
4344821,NA
3058150,NA
934360,NA
918404,NA
2875166,NA
2875154,NA
2779757,NA
1969875,NA
3058245,NA
3058361,2
1970048,NA
426978,NA
680874,NA
672777,NA
1010100,102
1179048,105
236410,NA
3649959,4
999212,2
651889,NA
910209,NA
3127197,NA
1731371,NA
242469,105
4628190,NA
1696577,NA
2745180,105
648034,104
2871625,"1,101"
648102,NA
5121135,NA
2311151,2
2221096,NA
137318,NA
3531852,NA
4185704,NA
3818264,NA
957697,NA
1003754,NA
2221266,NA
3860523,NA
948725,NA
233771,NA
4842721,NA
3007719,108
3010191,108
2617840,104
3010382,108
2609734,NA
2806391,NA
2058070,NA
3270024,104
2300928,104
2061732,NA
3270077,104
912643,NA
386508,104
965414,NA
648666,104
4950447,NA
3270192,104
966209,NA
993377,NA
987481,NA
997119,NA
988368,NA
911240,NA
987491,NA
2221730,NA
977108,NA
1002845,NA
4843249,NA
3847816,NA
4843257,NA
3863215,NA
1002984,NA
1435391,NA
1002904,NA
4186081,NA
4645935,NA
4657697,NA
2311246,NA
3923446,NA
2491348,NA
3583637,NA
918333,NA
933064,104
3907078,NA
390129,104
2524521,NA
751036,104
4581158,NA
656597,NA
2342645,102
1249441,102
419485,NA
4657708,NA
1001792,102
1003025,NA
3812763,NA
2282673,NA
920753,104
3100078,NA
1217523,NA
2073587,4
653917,NA
1775200,NA
518493,104
2873003,"1,101"
4144417,NA
4657346,NA
2775704,NA
3558572,NA
3127143,NA
3270650,104
4657423,NA
3613083,NA
912591,NA
914253,104
919643,NA
3104366,NA
4657449,NA
1001621,"2,102"
3370202,104
3631016,"1,101"
4103235,"102,104"
733786,NA
239877,NA
4868478,NA
3837691,104
1223761,NA
3837690,NA
1173674,104
426275,NA
681138,NA
913185,104
911581,NA
3897562,104
2090852,4
2278073,NA
3912757,104
3832547,104
918799,NA
3533200,104
3533208,NA
675574,NA
3832520,104
940434,104
4970539,NA
3040685,NA
911847,NA
4638589,NA
4657631,NA
1001664,NA
3271153,NA
2577380,NA
233781,104
4915748,NA
2242135,NA
403298,NA
1264994,NA
2222623,NA
3142972,NA
4375270,NA
912009,NA
425006,NA
222151,NA
757440,NA
1001703,102
2358799,NA
2358694,NA
387675,NA
4974564,NA
3108998,NA
913322,104
4595733,NA
3638477,NA
1737512,NA
2082495,4
4433396,NA
4929858,NA
4950810,NA
3142695,NA
387775,4
1004874,NA
4433190,NA
3882839,105
925413,NA
4657647,NA
914382,NA
4657656,NA
917739,105
1004900,NA
2485005,NA
3094860,2
2485008,NA
3625602,NA
4657673,NA
4452123,NA
912145,104
1302866,105
2485009,NA
1004919,NA
2485023,NA
425023,105
389296,NA
2485032,NA
1004934,NA
3009791,NA
713844,NA
3271489,104
2574109,NA
1979356,NA
2879964,NA
913937,104
914801,104
665431,104
709656,NA
3603654,NA
3124100,6
3024253,NA
2757165,NA
1968688,NA
408403,105
978237,105
408722,NA
2242273,NA
1813812,NA
4668134,NA
1009342,NA
3326142,NA
2302889,NA
3124118,6
388122,104
3344127,102
239465,NA
3131903,NA
388143,NA
3312081,"2,102"
1968740,NA
1813901,104
1001650,NA
4628179,NA
914937,4
912466,NA
917858,NA
3077771,104
914219,NA
4844739,NA
388298,104
389295,104
4112621,NA
939947,2
3121276,NA
912596,NA
917960,NA
926542,104
2832879,NA
2223328,NA
1436901,105
913593,104
912641,104
914973,NA
917981,NA
3534091,NA
914304,NA
2072918,4
914153,NA
4438649,NA
3341508,NA
913421,NA
4857587,NA
3812748,NA
2069925,NA
4418832,NA
3330729,102
4941991,NA
1736905,"2,105"
3011173,NA
226123,NA
229034,NA
4669017,NA
734800,NA
1437250,NA
2251855,NA
914715,NA
5175116,NA
913012,104
2223741,NA
228422,NA
2316733,NA
3844839,104
682642,NA
408223,104
650993,NA
655673,105
4690910,3
389024,104
2876098,NA
389128,NA
1175581,NA
2289545,NA
3359848,NA
1304248,104
3534934,NA
987321,NA
988293,NA
1699971,105
667407,NA
2082566,4
3922179,104
687016,NA
389257,104
230489,NA
389270,NA
4429331,NA
228165,NA
389279,104
4870683,NA
4430631,NA
3910753,104
1000975,NA
2083963,4
3010880,NA
1243372,102
1243094,102
3124778,NA
3871179,105
389580,NA
3293852,104
997014,NA
923625,NA
4706286,NA
662282,NA
1700350,NA
4846092,NA
172346,NA
913943,104
1005207,NA
732734,104
392225,NA
4451076,NA
392213,NA
2819086,NA
914528,NA
914930,NA
389790,NA
914522,NA
914967,NA
916125,"2,105"
917891,NA
914640,NA
965641,NA
917898,105
4962422,NA
408220,104
389880,104
983527,NA
1731398,NA
4962429,NA
3809316,NA
914201,NA
914591,NA
4962441,NA
4960446,NA
391735,NA
222683,NA
517163,NA
518156,NA
2224985,NA
2266616,NA
915090,NA
917429,104
2225129,NA
993137,NA
4443219,NA
3873136,NA
914475,NA
984484,NA
914481,NA
914482,NA
3901777,NA
390205,NA
981247,105
4705659,NA
390223,NA
914955,NA
4446232,NA
918629,104
390281,105
1470006,NA
221327,NA
390291,NA
4086681,102
3141572,NA
390347,NA
1735911,105
4140127,104
3337241,NA
1176868,2
2487600,NA
1439030,NA
390457,NA
2036223,NA
3348894,102
390515,104
3106361,102
3536330,NA
692480,NA
3536336,NA
3303490,NA
2871806,"1,101"
2524603,NA
2870761,NA
1177134,NA
2318726,NA
868121,NA
1000360,102
390727,104
3315543,104
242512,NA
3917175,NA
1991707,NA
915086,NA
4847251,NA
3124852,NA
1000400,NA
1531598,NA
3314165,NA
915132,104
426669,NA
4436793,NA
2874158,"1,101"
1002086,"2,102,104"
652991,NA
3314250,2
655892,NA
977317,NA
997030,NA
653113,NA
3355312,104
1702852,4
4429213,NA
1179086,NA
1003889,NA
675407,104
675416,NA
391134,104
653295,NA
2617087,NA
926069,NA
2283215,NA
2572571,NA
941146,NA
2240915,108
3860068,NA
3564437,NA
3139097,102
997452,NA
419003,104
391285,NA
1244534,102
391288,NA
241795,NA
191939,NA
784138,NA
391364,NA
659791,NA
4585706,NA
1485356,105
4585722,NA
391421,NA
4695163,NA
391450,104
3627725,NA
3340245,"2,102"
999989,NA
3326994,104
996898,NA
1002090,"2,102"
1002095,"2,102"
1002115,"2,102"
3131918,NA
3314451,NA
4084364,104
4890308,NA
972399,104
970189,NA
1212735,NA
919150,105
982742,NA
2034356,NA
1004922,105
2238416,104
753325,NA
1988003,105
391801,104
1507732,NA
1000724,NA
234899,NA
986891,105
945556,NA
391940,NA
678700,NA
2252985,NA
987139,NA
665185,NA
971239,NA
221457,NA
221880,NA
3400012,NA
3874362,NA
985084,105
2072109,NA
1192360,"102,104"
4849422,NA
220171,NA
919364,NA
3138953,"2,102"
4848539,NA
3139210,"2,102"
1000545,NA
3314626,104
731856,104
3013743,104
3028710,NA
2227342,NA
3538849,NA
2318488,NA
916740,NA
920004,NA
2873138,"1,101"
750965,NA
1703224,2
957853,105
233327,104
1827573,105
2796191,105
2489747,104
1179037,105
2579358,NA
3121743,NA
392618,104
1000128,NA
3903648,105
4588650,NA
2857365,NA
238585,NA
238586,NA
4109696,NA
5170736,NA
917008,NA
3026746,NA
654938,104
3341762,104
2293659,NA
654961,105
4062861,NA
3017858,108
3022993,NA
3017865,NA
3023002,NA
4062867,NA
945172,NA
3017965,NA
3023008,NA
3014305,NA
3017999,NA
3023036,NA
3593087,NA
4062904,NA
917493,105
938535,104
939637,104
3032537,"2,104"
3037655,NA
239263,105
3032560,NA
3037666,NA
3032569,NA
3037691,NA
3032606,108
3037698,108
3032860,108
3037714,108
3032966,108
3037748,108
1000663,"2,102"
3018585,NA
3024162,NA
3661933,4
4063076,104
4849514,NA
2055480,NA
928080,NA
1703911,4
5121266,NA
4105054,NA
3038574,NA
3039438,NA
1441818,NA
1001010,NA
687872,NA
227711,NA
5186605,NA
1009421,NA
1009374,NA
4849759,NA
3801207,NA
1000793,102
4433001,NA
2228367,105
933723,NA
2228420,104
4165448,NA
2065288,NA
4085911,104
927594,104
3277078,2
1009799,NA
2553814,NA
236449,NA
236520,NA
4883460,NA
3404665,NA
2557443,104
3288438,NA
2065480,NA
2603804,NA
3861562,NA
2347248,NA
1982724,NA
3047398,NA
994394,NA
5148316,NA
655935,NA
2490957,NA
5148550,NA
2753197,2
3892461,NA
3340506,"2,102"
2833609,NA
941638,104
2833615,NA
4447930,NA
656118,NA
775341,NA
5185889,NA
3290293,2
1212550,NA
663442,NA
656216,NA
918382,NA
918536,NA
4064147,104
235525,NA
4637117,NA
3614856,NA
918491,NA
2785716,NA
1442892,4
1306308,NA
2329740,NA
3620740,NA
4968479,NA
656520,NA
235523,104
1967253,NA
656545,NA
4850912,NA
3283729,NA
2255410,105
4598201,NA
3125242,104
4598459,NA
656714,NA
4132443,NA
2753890,104
990222,105
4851067,NA
2531879,NA
4926698,NA
1249872,NA
1216796,"2,102"
3099814,2
656857,NA
656896,NA
4064817,NA
945283,NA
4851254,NA
3620985,NA
2329869,NA
3621164,NA
2329989,NA
2329996,NA
3621175,NA
1001997,NA
3125679,104
5181472,NA
4940605,NA
2330106,NA
4851395,NA
4328249,NA
4955177,NA
4851459,NA
2492198,NA
3399250,104
3127115,104
2230089,105
973803,NA
4076588,NA
439139,104
3016563,NA
3021663,NA
3048544,NA
3021678,NA
3022877,NA
3048557,NA
3022882,NA
3016579,NA
3048807,NA
3016583,NA
3021708,108
3022922,108
3142069,NA
3021720,NA
3022938,NA
934072,NA
684534,NA
1968087,104
2786901,"2,104"
970729,NA
3138747,NA
1968119,NA
2246560,NA
926095,NA
395307,NA
1000351,NA
978470,4
1181855,NA
423553,NA
1181980,NA
3334064,102
3137929,NA
4081582,104
1182008,NA
2087497,NA
232761,NA
517145,NA
2492782,NA
1005802,NA
2492785,NA
926718,NA
992121,NA
226695,105
919967,NA
2327306,NA
919999,NA
2810157,NA
4417712,NA
3617279,104
931557,NA
2557686,NA
3025671,NA
3353528,NA
2617741,NA
3017318,NA
3048755,NA
3017326,108
3022188,108
3025679,NA
227080,105
2230918,NA
4852360,NA
1001161,"2,102"
5182782,NA
3803824,104
1308139,NA
3541704,104
4628505,NA
2804094,105
3279633,104
4166674,104
920379,105
937715,NA
227717,105
920401,105
4357162,NA
3298907,NA
5208947,NA
4427373,NA
3910501,104
3652480,NA
987250,NA
2799607,2
4408987,NA
221601,NA
920621,NA
931903,NA
1001253,NA
4328684,NA
1184079,NA
920935,NA
4869182,NA
3061468,NA
1243316,102
1249434,NA
2874245,"1,101"
658760,NA
2606994,NA
1183080,NA
1984355,NA
4696163,NA
2034904,NA
1009307,NA
4328847,NA
3577375,NA
1003772,NA
1183184,NA
3106385,NA
2493942,NA
1969657,NA
4121797,NA
4066889,NA
3912076,NA
1183364,NA
972992,NA
1003907,NA
134792,NA
3622599,NA
675975,105
2238305,NA
679903,NA
1183412,NA
3542727,104
2080736,NA
1034907,104
1183437,104
4408634,NA
3827173,105
3902246,NA
2756323,104
4854217,NA
680749,NA
518495,104
2494202,NA
134953,NA
4974147,NA
4713423,NA
2358875,NA
3058336,NA
4178683,NA
921872,NA
2601369,NA
2232191,NA
1970073,NA
2259659,NA
221694,NA
659388,4
221580,NA
1308698,NA
4631103,NA
3018765,NA
4861192,NA
2571910,NA
2572818,NA
4634464,NA
228172,104
754579,NA
941351,NA
775519,"104,105"
4868347,NA
932156,NA
697956,NA
2756831,NA
2036571,NA
1708259,4
1004349,NA
229147,NA
229289,NA
672090,2
3871461,NA
925450,NA
1498106,NA
409447,NA
966399,NA
3076126,NA
659869,NA
4124643,NA
988532,NA
659930,104
135678,NA
3353782,NA
237090,NA
3281409,104
3345274,102
3281421,104
1249552,NA
1264965,104
2757152,NA
4923954,NA
675217,NA
956187,104
3919582,NA
3919590,NA
3895252,NA
2757347,2
221483,104
2757364,NA
2757388,NA
731412,NA
922406,NA
399124,NA
4924058,NA
3806168,104
1971167,NA
2592660,2
4068396,NA
1000796,102
2059470,NA
1744800,NA
3121462,NA
4443644,NA
3121708,NA
3312023,"2,102"
3139403,NA
1709362,4
3282229,NA
2059188,NA
3544470,104
5167340,NA
3668319,104
2234742,NA
711722,NA
3020290,NA
667833,NA
5167429,NA
3142908,104
3020349,NA
4593217,NA
1242368,"2,102,104"
1002895,2
3899368,NA
1709761,NA
1003111,NA
4069109,104
943844,NA
4450371,NA
923556,NA
4084700,104
4108893,104
3815263,NA
1796169,NA
3046502,NA
4593677,NA
426706,NA
2559646,NA
1485741,NA
661621,NA
2871433,"1,101"
4873069,NA
523540,NA
522342,104
3129092,NA
4380696,NA
516955,NA
517341,NA
970976,NA
4856233,NA
1250886,NA
3283393,NA
4873042,NA
1792924,NA
4112666,NA
3142889,"2,102,104"
4856333,NA
942904,104
932759,NA
2619713,NA
924357,104
1249784,NA
2594687,"2,104"
4898919,NA
3039191,NA
924396,104
1005340,NA
3137043,NA
3283700,NA
4914887,NA
686187,NA
2537903,NA
2539735,NA
4366495,NA
3079953,NA
2824244,NA
3021635,NA
3048526,NA
3313294,NA
4332357,NA
4856655,NA
3384143,NA
2516799,NA
2537707,104
924545,NA
2061344,4
231931,104
3903498,NA
2759631,NA
4404879,NA
1015141,NA
3041031,NA
1032342,NA
2497593,NA
1032352,NA
1003876,NA
4956320,NA
4962462,NA
666945,NA
1745522,NA
2063215,NA
1005409,NA
3137650,NA
400659,104
925005,NA
927767,NA
226547,NA
3808647,NA
234068,NA
662974,NA
3284487,NA
1486372,NA
3637914,NA
3289852,2
2769538,NA
925350,NA
3292162,"102,104"
3073413,NA
3611681,NA
4595400,NA
4595410,NA
925416,105
2503497,NA
2844938,NA
925441,NA
2607197,4
419625,NA
925469,NA
2778638,NA
419703,NA
663378,NA
139128,NA
1236724,"2,102"
3284936,NA
402222,NA
691931,NA
945680,NA
2358106,105
1712238,NA
3116078,NA
1192116,102
3562548,NA
2299335,NA
2781604,NA
925898,104
1002176,NA
663773,104
3310073,NA
1243304,"2,102"
242077,NA
739533,NA
405467,NA
4596076,NA
224339,NA
2764127,NA
926120,104
2326642,NA
4717212,NA
946555,NA
407422,NA
405019,NA
1005198,NA
1974769,104
3596191,2
664068,104
2871525,"1,101"
401966,NA
2001862,NA
1032411,NA
2764190,NA
926344,NA
664223,104
427884,NA
2499277,NA
966248,NA
2499311,NA
993278,NA
1814332,NA
996852,NA
4072205,104
402216,NA
4157555,NA
3285883,NA
926606,NA
982436,NA
3358433,2
222150,NA
4713353,NA
222128,NA
3113407,NA
2252896,NA
3125129,NA
5121127,NA
4111820,104
4174436,104
3350119,"2,102"
3661882,NA
4859052,NA
4698157,NA
5148183,NA
402639,NA
3871454,2
5201307,NA
227624,NA
3880437,NA
235047,NA
4662967,NA
3870522,NA
665007,104
4859419,NA
3832940,"2,104"
731490,NA
1189429,104
1189467,104
4676861,NA
941097,NA
4655308,NA
4429897,NA
403104,NA
428253,NA
3810983,NA
753112,2
966978,NA
929809,104
223081,NA
1713957,NA
1004949,NA
403245,NA
1254224,4
2314461,NA
3811199,104
1232799,NA
3342096,102
3811239,104
1976237,NA
236369,NA
2598868,2
989736,4
931587,104
226467,NA
226578,NA
4655152,NA
2332042,NA
962289,NA
1485798,NA
971095,NA
3287251,NA
984488,NA
2870828,NA
1010432,NA
3842339,NA
1559435,104
665911,2
943699,NA
1010436,NA
4404610,NA
1209589,NA
4185793,NA
665963,NA
2087399,NA
3287471,NA
928190,104
3609954,NA
3609837,NA
1190425,NA
666149,NA
3609895,NA
4962466,NA
4860492,NA
3317416,NA
234717,NA
2501284,NA
666278,NA
973025,NA
4158776,NA
1824462,NA
1214744,NA
3317387,NA
3317407,NA
3144741,102
1046505,NA
4961871,NA
2595051,NA
3144870,102
2501375,NA
4714452,NA
142112,NA
2074501,4
1977136,NA
976842,NA
3666749,104
3104558,NA
4888405,NA
990398,NA
709121,NA
928670,"105,108"
142282,NA
1005957,102
3300052,NA
4637124,NA
220258,105
3377609,NA
4968033,NA
2501671,2
3305670,NA
2034361,NA
404576,NA
1831405,NA
4074637,NA
4074638,NA
1009599,NA
928939,NA
404712,NA
4450124,NA
4975239,NA
711706,NA
2764121,NA
5159332,NA
1264998,NA
230197,NA
4947375,NA
142712,NA
696064,NA
3902279,NA
3288510,2
2816454,NA
1715674,NA
3288579,104
1191437,NA
929299,NA
1002552,NA
4445661,NA
3288686,104
942662,104
989941,NA
4697706,NA
3813134,NA
778215,NA
2240309,102
2852998,104
667460,NA
3056333,NA
2240338,102
222439,NA
686815,NA
1191870,104
964521,NA
2017455,NA
667632,NA
929781,NA
1716233,NA
937758,NA
419648,"104,105"
3121535,NA
667759,NA
4862070,NA
3551357,104
1009350,NA
3877917,104
2074516,4
228082,NA
231226,NA
3027167,NA
3337634,NA
3289322,104
3289335,104
2598757,4
1302135,NA
3615254,NA
419333,NA
784662,NA
419328,NA
427782,NA
242895,NA
3289374,104
2085894,NA
3112202,"2,104"
667963,104
1486128,NA
2073126,4
2306182,104
3289411,NA
3289426,NA
519646,104
3314993,104
982979,NA
3289503,102
3289512,"102,104"
3289620,104
4166686,104
930399,NA
4684136,NA
1716869,NA
3027618,NA
2866043,2
4895238,NA
4439029,NA
677643,NA
3608215,NA
692995,NA
1002746,2
2294585,NA
421443,NA
3289942,NA
1228674,"2,102"
676534,NA
3029845,104
2073194,4
3118839,NA
2335702,NA
668576,NA
3912401,NA
1192965,NA
1229246,102
933781,NA
3668744,104
1192988,"104,105"
1192992,"2,104"
2311388,"2,104"
3300677,NA
4863094,NA
3105737,"2,102,104"
1243864,NA
3105594,"102,104"
4863114,NA
687305,NA
1499372,NA
224528,NA
935455,NA
1006043,2
1243377,"2,102"
425358,104
1300106,NA
1210001,NA
3346401,"2,102"
3083385,NA
3828367,NA
2504104,NA
1548147,NA
2241961,NA
241970,NA
669123,104
1193432,NA
1193442,NA
4940162,NA
985648,NA
4962483,NA
1248177,NA
1304336,NA
3028525,NA
962722,NA
2275502,NA
669255,NA
242764,NA
4863587,NA
4863592,NA
999481,104
758645,NA
669390,NA
2521722,NA
931565,105
2242304,NA
988330,NA
3863994,104
426051,NA
2336064,104
990484,NA
4966207,NA
2250994,105
228694,NA
4427361,NA
3910494,104
3142937,"2,102,104"
1000205,102
2039526,NA
1821467,NA
407598,105
3623037,"1,101,105"
3623132,"1,101"
931942,NA
1010204,NA
931949,NA
421901,NA
3301643,"2,102"
3051254,NA
238641,104
3553453,NA
3630783,"1,101"
414128,NA
3638253,4
1980635,NA
3607290,"1,101"
4077801,102
2251375,NA
932774,NA
932212,NA
2584283,105
3291550,NA
2584512,NA
3892182,NA
3291675,NA
1025848,NA
408158,NA
3291766,NA
233004,NA
4407842,NA
4893697,NA
1981242,NA
1248689,102
1816559,NA
1486124,NA
1194937,2
991308,NA
970525,NA
2815306,NA
2261967,NA
4078621,104
3897015,104
1981476,4
3912207,NA
2844784,104
229374,NA
1565142,NA
4975328,NA
425514,NA
439773,104
408673,NA
5142871,NA
3852081,104
2861061,NA
226143,NA
239552,NA
2243734,NA
408759,NA
4633781,NA
1253660,102
1004644,NA
958788,NA
226097,NA
229275,NA
3030312,104
3304847,"102,104"
3142282,NA
2075187,4
220210,NA
1719607,NA
408932,NA
1004731,102
973926,NA
671156,105
933328,NA
746303,NA
2792076,NA
1253608,NA
4409886,NA
1004623,NA
3816976,NA
3312120,"5,105"
1236514,"2,102"
1006559,"2,104"
3817018,NA
3817023,NA
2861613,NA
4157527,104
1005210,NA
3292786,105
3338424,102
3292863,NA
756689,NA
2864972,NA
1746414,NA
3817285,NA
1740811,NA
4109233,NA
1458043,NA
3817347,NA
1549746,NA
1746481,NA
2244653,NA
1746889,NA
2615824,105
1720402,NA
2244691,104
1720539,108
1254021,2
672001,NA
3598096,NA
1458462,NA
4079938,NA
4368534,NA
672120,NA
672177,NA
672437,NA
2769347,NA
2834229,NA
4384517,NA
941489,NA
4384668,NA
971267,NA
983860,104
2313437,NA
3610009,NA
672297,104
410163,NA
1758708,NA
689289,NA
3315070,104
3302133,102
3141794,NA
4414946,NA
2507518,NA
4680848,NA
672585,NA
3105504,NA
3387066,NA
672599,NA
1983343,NA
236917,NA
3901422,NA
3143112,NA
3051399,NA
3108906,NA
3032008,NA
2317271,NA
975397,NA
934898,NA
728633,NA
2817290,NA
983207,NA
242054,NA
1459417,104
675518,NA
4120239,NA
3607802,"1,101"
4120262,NA
3607824,"1,101"
4120268,NA
3622319,"1,101"
3062506,NA
1249691,NA
1264975,104
3380434,NA
673059,104
3601430,NA
985090,NA
988896,NA
989172,NA
443411,NA
673086,104
4080996,104
223042,NA
3100457,NA
3354626,104
1527704,NA
2577209,NA
222042,105
222056,105
3294742,104
2604088,104
935607,2
935718,NA
3823160,NA
2770631,NA
4431343,NA
779530,NA
3138018,NA
3294942,104
4694658,NA
3138218,NA
3294984,104
943546,NA
939583,NA
690402,NA
673649,NA
689417,NA
224794,104
2246517,104
3359831,NA
224907,NA
2770878,NA
2779683,NA
2876130,NA
1984416,NA
2259878,NA
1048107,NA
2770865,NA
2770970,NA
2601205,NA
3295155,2
3607308,"1,101"
3874823,NA
1792753,NA
226473,NA
1984541,NA
1984550,NA
3303711,NA
4372119,NA
4868306,NA
228798,104
3138933,NA
4081976,104
